kd_supplier,kd_barang,gudang,qty
DITYA01,AHARA01,Global,0
NONAM01,ZZHEM01,Global,0
AGROI01,QHER01,Global,1193
TUNAS05,AHERO01,Global,0
TUNAS05,QHERO01,Global,0
SINAR01,AHEXA05,Global,0
SINAR01,QHEXA08,Global,3958
SINAR01,QHEXA04,Global,192
,AHEXA06,Global,0
SINAR01,AHEXA03,Global,0
SINAR01,QHEXA03,Global,0
SINAR01,QHEXA07,Global,447
SINAR01,AHEXA04,Global,0
SINAR01,AHEXA02,Global,0
SINAR01,QHEXA02,Global,243
SINAR01,AHEXA01,Global,0
SINAR01,QHEXA01,Global,0
EXCEL01,QHEXA06,Global,193
EXCEL01,QHEXA05,Global,285
INDOF01,AHIPR01,Global,8
INDOF01,QHIPR01,Global,0
INDOF01,AHIPR03,Global,0
INDOF01,AHIPR02,Global,0
CENTA01,QHIDR01,Global,0
AGROT01,AHIDR01,Global,0
MITRA25,QHIJA01,Global,0
MITRA25,AHIJA01,Global,4
MITRA25,QHIJA02,Global,0
MITRA25,QHIJA03,Global,0
SARIK02,QHOKK03,Global,0
SARIK02,AHOKK01,Global,0
SARIK02,QHOKK01,Global,1335
SARIK02,QHOKK02,Global,0
SARIK02,AHOKK02,Global,0
,ZZHOND01,Global,0
TUNAS05,QHOTS02,Global,0
TUNAS05,QHOTS01,Global,0
SAFEC01,QHOW 02,Global,0
SAFEC01,QHOW 01,Global,0
,ZZHUAN01,Global,3
AGRIM02,AHUMA03,Global,0
AGRIM02,AHUMA01,Global,0
AGRIM02,AHUMA04,Global,0
AGRIM02,AHUMA02,Global,0
WAHAN02,AHYDR01,Global,0
SINAR01,QHIPO01,Global,0
SINAR01,AHIPO01,Global,0
SINAR01,AHIPO02,Global,0
SINAR01,QHIPO02,Global,0
SINAR01,QHIPO03,Global,0
PILAR02,AIABA01,Global,3
PILAR02,AILUT01,Global,4
PILAR02,AISAD01,Global,3
UTOMO01,QICEM02,Global,0
UTOMO01,AICEM01,Global,0
UTOMO01,QICEM01,Global,0
SYNGE01,QICON01,Global,0
AGRON01,AIJOK01,Global,0
AGRON01,QIJOK01,Global,17443
SARIK01,AIMAR01,Global,0
SARIK01,QIMAR01,Global,0
BEHNM01,QIMPE02,Global,740
BEHNM01,AIMPE01,Global,0
BEHNM01,QIMPE01,Global,325
,AIMUN01,Global,8
,AINAR01,Global,0
DOWAG01,AINDA01,Global,0
DOWAG01,QINDA01,Global,0
DOWAG01,AINDA02,Global,0
DOWAG01,QINDA02,Global,0
SARAN08,QINDO04,Global,480
SARAN08,QINDO03,Global,0
SARAN08,QINDO02,Global,0
SARAN08,QINDO01,Global,0
BAYER01,QINFI01,Global,0
BAYER01,AINFI01,Global,0
FMCAG01,QINFI03,Global,0
FMCAG01,QINFI02,Global,0
,ZZINFIN01,Global,0
NONAM01,AINGR01,Global,0
MITRA01,AINOV01,Global,0
NUFAR01,QINOV01,Global,0
NUFAR01,AINOV02,Global,0
BASFI01,QINSU01,Global,175899
BASFI01,AINSU01,Global,0
BASFD01,QINSU02,Global,0
DOWAG01,QINTE01,Global,0
NONAM01,AINTE01,Global,0
,ZZINT01,Global,0
,QINTE05,Global,0
INTER01,QINTE02,Global,109
INTER01,AINTE02,Global,10
INTER01,QINTE04,Global,115
INTER01,QINTE03,Global,355
NONAM01,ZZIPHO01,Global,0
STARM01,QISIS01,Global,202
STARM01,AISIS01,Global,0
ARYST01,AITTO01,Global,0
ARYST01,QITTO01,Global,0
GLOBA01,QJAGA01,Global,0
GLOBA01,AJAGA01,Global,0
ADVAN02,QJAGU63,Global,0
,AJAGU73,Global,0
ADVAN02,AJAGU34,Global,0
ADVAN02,QJAGU23,Global,0
ADVAN02,AJAGU56,Global,14
ADVAN02,QJAGU85,Global,0
JAGU01,AJAGU27,Global,0
SHRIR01,AJAGU40,Global,0
SHRIR01,QJAGU54,Global,0
SHRIR01,AJAGU41,Global,0
SHRIR01,QJAGU33,Global,0
SHRIR01,AJAGU01,Global,0
SHRIR01,QJAGU22,Global,0
PLANT01,AJAGU26,Global,0
PLANT01,QJAGU18,Global,0
BISII01,AJAGU04,Global,0
BISII01,QJAGU01,Global,0
BISII01,AJAGU02,Global,0
BISII01,QJAGU02,Global,0
BISII01,QJAGU03,Global,0
BISII01,AJAGU03,Global,0
,AJAGU97,Global,0
BISII01,QJAGU92,Global,214177
,AJAGU99,Global,0
BISII01,QJAGU59,Global,0
BISII01,QJAGU04,Global,1300
BISII01,AJAGU05,Global,0
BISII01,QJAGU60,Global,0
BISII01,QJAGU50,Global,0
BISII01,AJAGU61,Global,0
BISII01,AJAGU62,Global,0
BISII01,QJAGU57,Global,0
BISII01,AJAGU06,Global,0
BISII01,QJAGU05,Global,0
BISII01,QJAGU30,Global,0
BISII01,QJAGU31,Global,0
BISII01,AJAGU44,Global,0
BISII01,QJAGU49,Global,0
BISII01,QJAGU62,Global,237
,AJAGU69,Global,0
BISII01,QJAGU72,Global,2800
SUMBE01,QJAGU89,Global,0
BISII01,AJAGU54,Global,0
,AJAGU79,Global,0
BISII01,QJAGU41,Global,0
BISII01,AJAGU49,Global,0
BISII01,QJAGU38,Global,0
BISII01,QJAGU06,Global,0
BISII01,AJAGU07,Global,0
BISII01,QJAGU91,Global,11010
BISII01,QJAGU67,Global,21
BISII01,AJAGU78,Global,0
BISII01,QJAGU86,Global,0
BISII01,AJAGU67,Global,224
BISII01,QJAGU53,Global,0
BISII01,AJAGU60,Global,0
BISII01,QJAGU61,Global,0
BRANI01,AJAGU08,Global,0
BRANI01,QJAGU07,Global,0
BRANI01,AJAGU36,Global,0
BRANI01,QJAGU20,Global,0
BAYER01,QJAGU68,Global,6
,AJAGU66,Global,0
,AJAGU77,Global,0
BISII01,AJAGU52,Global,0
BISII01,QJAGU42,Global,0
BRANI01,AJAGU09,Global,0
BRANI01,QJAGU08,Global,0
BRANI01,AJAGU24,Global,0
BRANI01,AJAGU10,Global,0
BRANI01,QJAGU09,Global,0
BRANI01,AJAGU11,Global,0
BRANI01,QJAGU10,Global,0
BAYER01,QJAGU78,Global,9841
BRANI01,QJAGU32,Global,0
BRANI01,AJAGU42,Global,0
BISII01,AJAGU51,Global,0
BISII01,QJAGU40,Global,0
BAYER01,QJAGU84,Global,0
,AJAGU72,Global,0
BENIH01,AJAGU55,Global,0
BENIH01,QJAGU36,Global,0
BENIH01,QJAGU80,Global,0
SURYA01,AJAGU64,Global,0
JAFRA01,AJAGU32,Global,0
JAFRA01,AJAGU33,Global,0
FORUM02,QJAGU51,Global,0
FORUM02,AJAGU58,Global,0
,AJAGU81,Global,0
SURYA01,AJAGU59,Global,0
SURYA01,QJAGU74,Global,85
,AJAGU74,Global,0
,AJAGU68,Global,0
AGRIM01,QJAGU26,Global,0
AGRIM01,QJAGU75,Global,0
MAJUM01,AJAGU75,Global,0
JOHNN01,AJAGU12,Global,0
BENIH01,AJAGU45,Global,0
BENIH01,QJAGU35,Global,0
BISII01,AJAGU31,Global,0
BISII01,QJAGU24,Global,0
EASTW01,QJAGU34,Global,0
AGRIM01,QJAGU64,Global,10
AGRIM01,AJAGU48,Global,0
BISII01,QJAGU93,Global,0
BISII01,QJAGU45,Global,0
BISII01,QJAGU88,Global,470
BISII01,QJAGU55,Global,848
BISII01,QJAGU56,Global,852
AGRIM01,AJAGU37,Global,0
AGRIM01,QJAGU21,Global,0
BENIH01,QJAGU11,Global,0
BENIH01,AJAGU35,Global,0
ADVAN02,QJAGU73,Global,0
ADVAN02,QJAGU79,Global,0
,AJAGU71,Global,0
BISII01,QJAGU28,Global,0
BISII01,QJAGU44,Global,813
,AJAGU70,Global,0
BISII01,QJAGU43,Global,728
BISII01,AJAGU53,Global,0
AGRIM01,QJAGU81,Global,3999
AGRIM01,AJAGU47,Global,0
SYNGE02,QJAGU12,Global,0
SUMMA01,AJAGU13,Global,0
SUMMA01,AJAGU14,Global,0
SUMMA01,AJAGU16,Global,0
SUMMA01,AJAGU15,Global,0
BISII01,QJAGU27,Global,0
BISII01,QJAGU47,Global,1118
,AJAGU98,Global,0
BISII01,QJAGU46,Global,0
AGRIM01,QJAGU19,Global,0
SYNGE02,QJAGU48,Global,0
SYNGE02,QJAGU82,Global,0
SYNGE02,AJAGU30,Global,0
SYNGE02,QJAGU13,Global,61160
SYNGE02,QJAGU87,Global,35100
SYNGE02,AJAGU43,Global,0
SYNGE02,AJAGU25,Global,0
SYNGE02,AJAGU17,Global,0
SYNGE02,QJAGU14,Global,0
SYNGE02,QJAGU65,Global,0
SYNGE02,QJAGU58,Global,0
SYNGE02,AJAGU63,Global,0
SYNGE02,QJAGU83,Global,0
SYNGE02,AJAGU38,Global,0
SYNGE02,QJAGU29,Global,49280
SYNGE02,QJAGU94,Global,16500
SYNGE02,AJAGU18,Global,0
SYNGE02,AJAGU19,Global,0
SYNGE02,AJAGU20,Global,0
SYNGE02,QJAGU15,Global,0
SYNGE02,AJAGU28,Global,0
DUPON01,QJAGU69,Global,0
DUPON01,QJAGU70,Global,3185
CORTE02,QJAGU71,Global,0
JAVAS01,AJAGU21,Global,0
JAVAS01,AJAGU22,Global,0
JAVAS01,QJAGU16,Global,0
ADVAN02,AJAGU57,Global,0
JAVAS01,AJAGU23,Global,0
LEMSI01,QJAGU66,Global,0
AGRIM01,QJAGU37,Global,0
AGRIM01,AJAGU29,Global,0
AGRIM01,QJAGU17,Global,0
,AJAGU85,Global,0
AGRIM01,AJAGU46,Global,0
AGRIM01,QJAGU52,Global,0
AGRIM01,AJAGU39,Global,0
AGRIM01,QJAGU25,Global,4842
AGRIM01,AJAGU65,Global,0
ADVAN02,QJAGU77,Global,0
BUNGA04,AJAGU50,Global,0
BUNGA04,QJAGU39,Global,0
CRIND01,QJAGU76,Global,23185
,AJAGU76,Global,0
REST01,QJAGU90,Global,343
NONAM01,ZZJAKE01,Global,0
,ZZJAKE05,Global,0
NONAM01,ZZJAKE02,Global,131
JAVAK01,QJAKE01,Global,27
NONAM01,ZZJAKE03,Global,0
NONAM01,ZZJAKE04,Global,204
,ZZJAMD07,Global,0
NONAM01,ZZJAMD01,Global,485
NONAM01,ZZJAMD02,Global,0
NONAM01,ZZJAMD03,Global,0
MIRAD,QJAMD01,Global,213
MIRAD,QJAMD02,Global,36
MIRAD,QJAMD03,Global,70
NONAM01,ZZJAMD05,Global,0
NONAM01,ZZJAMD06,Global,2
NONAM01,ZZJAMD04,Global,0
NONAM01,ZZJAMG01,Global,0
MAJUM01,QJAPR03,Global,0
MAJUM01,QJAPR02,Global,0
MAJUM01,AJAPR01,Global,0
MAJUM01,AJAPR03,Global,0
MAJUM01,QJAPR05,Global,0
MAJUM01,AJAPR06,Global,0
MAJUM01,QJAPR06,Global,1080
MAJUM01,AJAPR04,Global,0
MAJUM01,AJAPR02,Global,0
MAJUM01,QJAPR01,Global,0
MAJUM01,QJAPR04,Global,650
SAFEC01,QJATR01,Global,0
SAFEC01,AJATR01,Global,0
SAFEC01,QJATR05,Global,0
SAFEC01,QJATR04,Global,0
SAFEC01,AJATR03,Global,0
SAFEC01,QJATR02,Global,0
SAFEC01,QJATR03,Global,0
SAFEC01,AJATR02,Global,0
PUPUK02,QJERA01,Global,0
PUPUK02,AJERA01,Global,0
ARTHA01,AJERS01,Global,0
ARTHA01,QJERS01,Global,0
WIDJA01,AJET 01,Global,8
EXCEL01,CJOKE01,Global,0
EXCEL01,QJOKE01,Global,0
SAPRO01,QJONU01,Global,0
SAPRO01,AJONU02,Global,0
SAPRO01,QJONU02,Global,0
SAPRO01,AJONU01,Global,0
SAPRO01,QJONU04,Global,0
SAPRO01,QJONU03,Global,0
MAHAK01,QJOSS01,Global,0
MAHAK01,QJOSS02,Global,0
MAHAK01,QJOSS03,Global,0
PUPUK02,QKCLK01,Global,0
PUPUK02,AKCLK01,Global,0
SAPRO01,QKCLP01,Global,0
SAPRO01,AKCLP01,Global,0
WONDER01,QKCLW02,Global,0
WONDER01,QKCLW01,Global,0
KERTO01,QKNO306,Global,0
KERTO01,AKNO304,Global,0
KERTO01,CKNO307,Global,0
SAPRO01,QKNO301,Global,130
SAPRO01,AKNO301,Global,0
SAPRO01,QKNO308,Global,0
SAPRO01,AKNO307,Global,0
SAPRO01,QKNO309,Global,0
HEXTA01,QKNO302,Global,0
HEXTA01,AKNO306,Global,0
SAPRO01,QKNO303,Global,2772
SAPRO01,AKNO305,Global,0
SAPRO01,AKNO302,Global,0
SAPRO01,QKNO304,Global,0
SAPRO01,QKNO307,Global,0
HEXTA01,QKNO310,Global,0
KERTO01,AKNO303,Global,0
KERTO01,QKNO305,Global,0
KERTO01,CKNO301,Global,0
SAPRO01,QKSPT02,Global,17
SAPRO01,QKSPL01,Global,0
KERTO01,QKSPT01,Global,0
KERTO01,CKSPT01,Global,0
,XKULKA01,Global,0
SEMIC01,QKACA15,Global,0
RAJAP01,AKACA18,Global,0
RAJAP01,AKACA19,Global,0
ADITY01,AKACA12,Global,0
HEXTA02,AKACA01,Global,0
SURYA01,AKACA02,Global,0
SURYA01,AKACA03,Global,0
GLOBA01,AKACA04,Global,0
BENIH01,AKACA08,Global,0
BENIH01,QKACA04,Global,0
RAJAP01,AKACA20,Global,0
RAJAP01,AKACA16,Global,0
MUTUP01,AKACA05,Global,0
BENIH01,QKACA14,Global,0
BENIH01,AKACA06,Global,0
BENIH01,QKACA01,Global,0
BENIH01,AKACA07,Global,0
BENIH01,QKACA02,Global,0
BENIH01,QKACA10,Global,0
BENIH01,AKACA21,Global,0
BENIH01,AKACA09,Global,0
RAJAP01,AKACA15,Global,0
BISII01,QKACA13,Global,0
BISII01,QKACA12,Global,0
GLOBA01,AKACA13,Global,0
ORIEN01,AKACA17,Global,0
BENIH01,QKACA06,Global,0
BENIH01,QKACA17,Global,0
BISII01,QKACA11,Global,0
BISII01,QKACA07,Global,0
AGRIM01,QKACA16,Global,0
RAJAP01,AKACA14,Global,0
BISII01,QKACA09,Global,0
BISII01,QKACA08,Global,0
BENIH01,AKACA10,Global,0
BENIH01,QKACA05,Global,0
BENIH01,AKACA11,Global,0
BENIH01,QKACA03,Global,0
NONAM01,ZZKALE01,Global,0
NONAM01,ZZKALE02,Global,0
NONAM01,ZZKALE03,Global,0
,ZZKALE45,Global,0
,ZZKALE21,Global,0
,ZZKALE53,Global,0
,ZZKALE15,Global,0
JAVAK01,QKALE01,Global,0
,ZZKALE08,Global,0
,ZZKALE24,Global,0
,ZZKALE09,Global,0
,ZZKALE13,Global,0
,ZZKALE50,Global,0
,ZZKALE17,Global,0
,ZZKALE36,Global,0
,ZZKALE46,Global,0
,ZZKALE51,Global,0
,ZZKALE16,Global,0
,ZZKALE05,Global,0
,ZZKALE12,Global,0
,ZZKALE22,Global,0
JAVAK01,QKALE02,Global,0
,ZZKALE23,Global,0
,ZZKALE55,Global,3
,ZZKALE14,Global,0
,ZZKALE54,Global,0
,ZZKALE10,Global,0
,ZZKALE47,Global,0
,ZZKALE20,Global,0
,ZZKALE52,Global,0
NONAM01,ZZKALE04,Global,0
,ZZKALE07,Global,0
,ZZKALE25,Global,0
,ZZKALE18,Global,0
,ZZKALE35,Global,0
,ZZKALE06,Global,0
AGROG01,QKALI09,Global,1033
AGROG01,AKALI05,Global,0
AGROG01,QKALI01,Global,3
AGROG01,AKALI01,Global,0
MAJUM01,QKALI06,Global,0
MAJUM01,QKALI08,Global,0
JOHNN01,QKALI02,Global,0
JOHNN01,AKALI03,Global,0
AGROG01,AKALI04,Global,0
AGROG01,QKALI03,Global,473
MAJUM01,AKALI06,Global,0
JOHNN01,QKALI04,Global,0
AGROG01,AKALI02,Global,0
AGROG01,QKALI05,Global,7833
MAJUM01,QKALI07,Global,0
NONAM01,ZZKALK01,Global,0
,ZZKAME01,Global,4
BISII01,QKANG06,Global,0
BISII01,QKANG08,Global,0
GLOBA01,QKANG01,Global,0
BISII01,QKANG07,Global,1595
BISII01,AKANG08,Global,0
BENIH01,QKANG11,Global,20
BENIH01,QKANG02,Global,0
BENIH01,AKANG01,Global,0
BENIH01,QKANG10,Global,0
BENIH01,QKANG09,Global,0
NONAM01,AKANG05,Global,0
RAJAP01,AKANG06,Global,0
AGRIM01,QKANG05,Global,0
RAJAP01,AKANG07,Global,0
BENIH01,AKANG02,Global,0
BENIH01,QKANG03,Global,0
BENIH01,QKANG04,Global,0
BENIH01,AKANG03,Global,0
SARIB01,AKANG04,Global,0
SARIK02,QKANM01,Global,0
PETRO01,QKANO01,Global,0
PETRO01,AKANO01,Global,0
PETRO01,QKANO02,Global,0
PETRO01,AKANO02,Global,0
SYNER01,AKANT02,Global,1
SYNER01,AKANT01,Global,1
SYNER01,AKANT05,Global,1
SYNER01,AKANT03,Global,1
SYNER01,AKANT04,Global,1
SYNER01,AKANT06,Global,2
SYNER01,AKANT07,Global,0
,ZZKAOS167,Global,0
NONAM01,ZZKAOS01,Global,0
NONAM01,ZZKAOS94,Global,0
NONAM01,ZZKAOS02,Global,0
,ZZKAOS253,Global,2603
,ZZKAOS267,Global,190
NONAM01,ZZKAOS03,Global,0
,ZZKAOS225,Global,740
,ZZKAOS258,Global,500
,ZZKAOS152,Global,225
NONAM01,ZZKAOS05,Global,0
NONAM01,ZZKAOS07,Global,0
NONAM01,ZZKAOS04,Global,379
,ZZKAOS100,Global,0
,ZZKAOS101,Global,2789
MAJUM01,QKAOS15,Global,1500
NONAM01,ZZKAOS91,Global,0
NONAM01,ZZKAOS06,Global,1213
NONAM01,ZZKAOS89,Global,0
,ZZKAOS211,Global,30
,ZZKAOS102,Global,0
,ZZKAOS185,Global,0
,ZZKAOS103,Global,0
,ZZKAOS104,Global,0
,ZZKAOS105,Global,0
,ZZKAOS106,Global,0
,ZZKAOS107,Global,0
,ZZKAOS240,Global,364
NONAM01,ZZKAOS08,Global,0
,ZZKAOS265,Global,5095
,ZZKAOS220,Global,0
,ZZKAOS189,Global,2152
,ZZKAOS108,Global,0
,ZZKAOS243,Global,0
NONAM01,ZZKAOS09,Global,0
N/A,ZZKAOS215,Global,0
NONAM01,ZZKAOS10,Global,0
N/A,ZZKAOS83,Global,0
NONAM01,ZZKAOS11,Global,0
NONAM01,ZZKAOS12,Global,0
,ZZKAOS263,Global,71
NONAM01,ZZKAOS13,Global,0
JAVAK01,QKAOS11,Global,140
NONAM01,ZZKAOS14,Global,0
,ZZKAOS182,Global,0
NONAM01,ZZKAOS16,Global,0
NONAM01,ZZKAOS98,Global,0
NONAM01,ZZKAOS80,Global,0
NONAM01,ZZKAOS81,Global,0
NONAM01,ZZKAOS90,Global,82
NONAM01,ZZKAOS85,Global,86
,ZZKAOS204,Global,0
,ZZKAOS203,Global,0
,ZZKAOS183,Global,0
NONAM01,ZZKAOS15,Global,242
,ZZKAOS206,Global,0
NONAM01,ZZKAOS93,Global,0
,ZZKAOS169,Global,300
N/A,ZZKAOS184,Global,0
NONAM01,ZZKAOS17,Global,2286
NONAM01,ZZKAOS82,Global,45
NONAM01,ZZKAOS18,Global,3290
,ZZKAOS186,Global,70
NONAM01,ZZKAOS84,Global,95
MAJUM01,ZZKAOS238,Global,0
,ZZKAOS151,Global,0
N/A,ZZKAOS212,Global,0
,ZZKAOS110,Global,0
N/A,ZZKAOS228,Global,2450
NONAM01,ZZKAOS79,Global,0
NONAM01,ZZKAOS97,Global,0
NONAM01,ZZKAOS19,Global,0
NONAM01,ZZKAOS20,Global,0
N/A,ZZKAOS153,Global,0
JAVAK01,QKAOS10,Global,168
BEHNM01,ZZKAOS257,Global,395
NONAM01,ZZKAOS21,Global,0
,ZZKAOS111,Global,0
,ZZKAOS222,Global,160
,ZZKAOS112,Global,0
,ZZKAOS260,Global,334
N/A,ZZKAOS166,Global,0
NONAM01,ZZKAOS22,Global,0
NONAM01,ZZKAOS23,Global,0
NONAM01,ZZKAOS24,Global,0
,ZZKAOS227,Global,752
NONAM01,ZZKAOS25,Global,0
,ZZKAOS221,Global,17
,ZZKAOS237,Global,0
,ZZKAOS224,Global,0
,ZZKAOS223,Global,0
NONAM01,ZZKAOS77,Global,0
N/A,ZZKAOS205,Global,0
NONAM01,ZZKAOS27,Global,0
,ZZKAOS232,Global,0
N/A,ZZKAOS194,Global,0
,ZZKAOS195,Global,283
JAVAK01,QKAOS09,Global,3
,QKAOS01,Global,0
NONAM01,ZZKAOS28,Global,0
,ZZKAOS113,Global,0
NONAM01,ZZKAOS29,Global,79
DELTA01,QKAOS08,Global,16
,ZZKAOS154,Global,0
,ZZKAOS99,Global,50
NONAM01,ZZKAOS30,Global,0
NONAM01,ZZKAOS31,Global,0
NONAM01,ZZKAOS32,Global,48
,ZZKAOS268,Global,218
NONAM01,ZZKAOS92,Global,58
,ZZKAOS178,Global,0
,ZZKAOS160,Global,25
,ZZKAOS231,Global,0
,ZZKAOS115,Global,0
,ZZKAOS157,Global,0
,ZZKAOS156,Global,0
NONAM01,ZZKAOS33,Global,0
NONAM01,ZZKAOS34,Global,0
,ZZKAOS116,Global,0
,ZZKAOS277,Global,2
,ZZKAOS179,Global,0
,ZZKAOS261,Global,0
,ZZKAOS219,Global,25
,ZZKAOS218,Global,1527
,ZZKAOS158,Global,0
,ZZKAOS161,Global,0
,ZZKAOS199,Global,115
N/A,ZZKAOS198,Global,1691
,ZZKAOS250,Global,16078
,ZZKAOS235,Global,935
,ZZKAOS180,Global,0
,ZZKAOS117,Global,0
NONAM01,ZZKAOS88,Global,0
N/A,QKAOS03,Global,1
MITRA09,QKAOS14,Global,106
MITRA09,QKAOS13,Global,1285
,ZZKAOS155,Global,2015
MITRA01,ZZKAOS269,Global,3745
,ZZKAOS254,Global,0
NONAM01,ZZKAOS35,Global,0
NONAM01,ZZKAOS36,Global,0
NONAM01,ZZKAOS37,Global,0
NONAM01,ZZKAOS38,Global,0
NONAM01,ZZKAOS39,Global,0
NONAM01,ZZKAOS40,Global,0
NONAM01,ZZKAOS41,Global,56
,ZZKAOS118,Global,22
NONAM01,ZZKAOS42,Global,50
NONAM01,ZZKAOS163,Global,0
SAPRO03,ZZKAOS270,Global,418
,ZZKAOS252,Global,0
SAPRO03,ZZKAOS272,Global,0
,ZZKAOS119,Global,0
,ZZKAOS120,Global,21
NONAM01,ZZKAOS43,Global,0
,ZZKAOS214,Global,0
NONAM01,ZZKAOS44,Global,57
NONAM01,ZZKAOS78,Global,0
,ZZKAOS121,Global,0
,ZZKAOS122,Global,0
,ZZKAOS201,Global,53
NONAM01,ZZKAOS47,Global,138
,ZZKAOS150,Global,0
,ZZKAOS242,Global,57
NONAM01,ZZKAOS48,Global,0
,ZZKAOS188,Global,4
NONAM01,ZZKAOS95,Global,120
NONAM01,ZZKAOS49,Global,0
,ZZKAOS123,Global,30
NONAM01,ZZKAOS50,Global,0
,ZZKAOS230,Global,14
,ZZKAOS124,Global,0
,ZZKAOS200,Global,0
N/A,ZZKAOS187,Global,0
,ZZKAOS202,Global,793
,ZZKAOS262,Global,1866
,QKAOS04,Global,0
,ZZKAOS207,Global,0
,ZZKAOS208,Global,0
,ZZKAOS209,Global,0
,ZZKAOS210,Global,0
,ZZKAOS241,Global,0
SAPRO03,ZZKAOS264,Global,192
DELTA01,QKAOS06,Global,0
DELTA01,QKAOS05,Global,0
NONAM01,ZZKAOS51,Global,0
NONAM01,ZZKAOS52,Global,125
NONAM01,ZZKAOS53,Global,0
,ZZKAOS125,Global,0
,ZZKAOS126,Global,0
,ZZKAOS266,Global,732
,ZZKAOS181,Global,0
,ZZKAOS127,Global,0
JAVAK01,QKAOS12,Global,264
,ZZKAOS128,Global,0
NONAM01,ZZKAOS54,Global,0
,ZZKAOS130,Global,20
SAPRO03,ZZKAOS236,Global,281
,ZZKAOS129,Global,0
,ZZKAOS175,Global,0
NONAM01,QKAOS02,Global,0
NONAM01,ZZKAOS76,Global,0
DELTA01,QKAOS07,Global,0
,ZZKAOS168,Global,21
SUMBE01,ZZKAOS271,Global,0
,ZZKAOS196,Global,0
,ZZKAOS197,Global,254
NONAM01,ZZKAOS55,Global,0
NONAM01,ZZKAOS56,Global,0
,ZZKAOS131,Global,67
,ZZKAOS132,Global,0
,ZZKAOS256,Global,6618
,ZZKAOS259,Global,6700
NONAM01,ZZKAOS87,Global,0
,ZZKAOS244,Global,1090
NONAM01,ZZKAOS57,Global,0
N/A,ZZKAOS176,Global,0
,ZZKAOS133,Global,0
N/A,ZZKAOS177,Global,0
,ZZKAOS193,Global,0
,ZZKAOS274,Global,2700
,ZZKAOS134,Global,0
,ZZKAOS135,Global,0
,ZZKAOS162,Global,0
NONAM01,ZZKAOS58,Global,0
,ZZKAOS226,Global,0
,ZZKAOS136,Global,0
NONAM01,ZZKAOS59,Global,0
,ZZKAOS137,Global,0
SAPRO03,ZZKAO100,Global,651
NONAM01,ZZKAOS96,Global,33
,ZZKAOS159,Global,52
,ZZKAOS172,Global,85
NONAM01,ZZKAOS60,Global,0
,ZZKAOS138,Global,30
,ZZKAOS213,Global,0
NONAM01,ZZKAOS61,Global,0
PETRO02,ZZKAOS245,Global,0
SINAM01,ZZKAOS251,Global,2685
,ZZKAOS139,Global,0
,ZZKAOS217,Global,0
,ZZKAOS109,Global,0
NONAM01,ZZKAOS62,Global,0
,ZZKAOS114,Global,0
N/A,ZZKAOS190,Global,0
NONAM01,ZZKAOS63,Global,0
NONAM01,ZZKAOS64,Global,0
NONAM01,ZZKAOS65,Global,0
,ZZKAOS216,Global,8
NONAM01,ZZKAOS66,Global,0
,ZZKAOS140,Global,0
AGROR01,ZZKAOS273,Global,0
NONAM01,ZZKAOS86,Global,0
NONAM01,ZZKAOS67,Global,0
NONAM01,ZZKAOS68,Global,0
NONAM01,ZZKAOS69,Global,10569
NONAM01,ZZKAOS70,Global,0
,ZZKAOS141,Global,0
,ZZKAOS255,Global,100
,ZZKAOS173,Global,0
NONAM01,ZZKAOS71,Global,0
NONAM01,ZZKAOS72,Global,0
,ZZKAOS191,Global,0
,ZZKAOS142,Global,0
,ZZKAOS143,Global,0
NONAM01,ZZKAOS73,Global,27
,ZZKAOS144,Global,0
,ZZKAOS145,Global,0
NONAM01,ZZKAOS74,Global,0
,ZZKAOS146,Global,67
NONAM01,ZZKAOS75,Global,74
,ZZKAOS147,Global,0
,ZZKAOS148,Global,0
,ZZKAOS174,Global,0
,ZZKAOS170,Global,0
,ZZKAOS149,Global,0
,ZZKAOS171,Global,0
LESTA01,ZZKAOS192,Global,100
TUNAS05,QKARB02,Global,0
STARM01,QKARB01,Global,5
SARIK02,QKARD04,Global,0
SARIK02,AKARD01,Global,0
SARIK02,QKARD01,Global,0
LANGG03,QKARD03,Global,0
LANGG03,QKARD02,Global,0
STARM01,QKARE01,Global,30
INTIE01,QKARI04,Global,0
INTIE01,AKARI05,Global,0
JAWAA01,QKARI12,Global,0
JAWAA01,QKARI13,Global,547
JAWAA01,QKARI18,Global,0
JAWAA01,QKARI11,Global,0
JAWAA01,QKARI14,Global,0
INTIE01,QKARI05,Global,0
INTIE01,AKARI06,Global,0
JAWAA01,QKARI19,Global,0
SINAR01,AKARI07,Global,0
JAWAA01,QKARI07,Global,1214
SINAR01,AKARI08,Global,0
JAWAA01,QKARI06,Global,0
JAWAA01,QKARI16,Global,392
JAWAA01,QKARI17,Global,0
JAWAA01,QKARI09,Global,0
JAWAA01,QKARI10,Global,0
JAWAA01,QKARI15,Global,278
JAWAA01,QKARI08,Global,0
MAJUM01,QKARI01,Global,12999
MAJUM01,AKARI03,Global,0
JOHNN01,AKARI01,Global,0
MAJUM01,QKARI03,Global,13974
MAJUM01,AKARI04,Global,0
JOHNN01,AKARI02,Global,0
JOHNN01,QKARI02,Global,0
MAJUM01,AKARR01,Global,0
,ZZKARU01,Global,0
SEAGR01,QKARU01,Global,18574
NUFAR01,AKATA01,Global,0
NUFAR01,QKATA01,Global,0
