kd_suplier,kd_barang,gudang,qty
GOLDE01,QTANG28,Global,0
NONAM01,ATANG11,Global,0
STARM01,QTANG48,Global,186
STARM01,QTANG47,Global,64
STARM01,ATANG61,Global,0
WIDJA01,QTANG33,Global,0
WIDJA01,ATANG55,Global,0
WIDJA01,ATANG21,Global,1
WIDJA01,ATANG12,Global,0
WIDJA01,ATANG13,Global,0
WIDJA01,QTANG32,Global,0
WIDJA01,ATANG22,Global,0
WIDJA01,QTANG35,Global,0
WIDJA01,QTANG34,Global,0
WIDJA01,ATANG14,Global,0
WIDJA01,QTANG37,Global,0
WIDJA01,ATANG47,Global,0
STARM01,ATANG33,Global,1
STARM01,QTANG20,Global,0
STARM01,ZZTANG05,Global,0
STARM01,QTANG14,Global,0
STARM01,ATANG24,Global,0
STARM01,QTANG12,Global,570
STARM01,QTANG19,Global,0
STARM01,ATANG31,Global,0
STARM01,QTANG17,Global,0
STARM01,QTANG18,Global,0
STARM01,QTANG15,Global,0
STARM01,ATANG38,Global,0
STARM01,QTANG21,Global,0
STARM01,ATANG23,Global,0
STARM01,ATANG51,Global,0
STARM01,QTANG39,Global,0
STARM01,CTANG01,Global,0
STARM01,QTANG16,Global,0
STARM01,QTANG06,Global,0
STARM01,ATANG25,Global,0
STARM01,QTANG45,Global,0
STARM01,ATANG16,Global,0
STARM01,QTANG07,Global,0
STARM01,ATANG17,Global,0
STARM01,QTANG08,Global,442
STARM01,QTANG09,Global,0
STARM01,ATANG20,Global,0
STARM01,QTANG10,Global,62
STARM01,ATANG15,Global,0
STARM01,QTANG11,Global,0
STARM01,QTANG30,Global,0
ROTAM01,QTANT02,Global,0
ROTAM01,QTANT01,Global,0
ROTAM01,ATANT01,Global,0
NONAM01,ZZTAPE01,Global,0
BAYER01,ATARG01,Global,0
BAYER01,QTARG01,Global,0
NONAM01,ZZTEFL01,Global,0
NONAM01,ZZTEKO01,Global,0
NONAM01,ZZTEKO02,Global,0
SARAN01,ATEMB01,Global,0
SARAN01,ATEMB02,Global,0
PERTA01,ATENA01,Global,0
DOWAG01,ATENA02,Global,0
DOWAG01,QTENA01,Global,0
PETRO01,QTERM06,Global,0
PETRO01,QTERM05,Global,0
PETRO01,QTERM01,Global,9815
PETRO01,ATERM02,Global,0
PETRO01,QTERM02,Global,14501
PETRO01,ATERM03,Global,0
GLOBA01,ATERM01,Global,0
GLOBA01,QTERM04,Global,70
GLOBA01,QTERM03,Global,2
BISII01,ATERO13,Global,0
BISII01,QTERO14,Global,0
BISII01,ATERO11,Global,0
BISII01,QTERO01,Global,0
BENIH01,QTERO21,Global,0
BENIH01,QTERO22,Global,0
BENIH01,ATERO01,Global,0
BENIH01,QTERO08,Global,419
BENIH01,QTERO18,Global,0
BENIH01,QTERO16,Global,0
BENIH01,ATERO02,Global,0
BENIH01,QTERO02,Global,0
BENIH01,QTERO17,Global,0
BENIH01,ATERO03,Global,0
BENIH01,QTERO03,Global,0
BISII01,ATERO10,Global,0
BISII01,QTERO06,Global,0
ORIEN01,ATERO09,Global,0
ORIEN01,ATERO06,Global,0
ORIEN01,QTERO15,Global,0
RAJAP01,ATERO07,Global,0
RAJAP01,ATERO08,Global,0
BISII01,QTERO13,Global,0
BISII01,QTERO12,Global,0
BISII01,ATERO12,Global,0
BISII01,QTERO04,Global,0
BISII01,QTERO10,Global,0
BISII01,QTERO09,Global,0
BISII01,QTERO11,Global,0
BISII01,QTERO07,Global,0
BENIH01,QTERO20,Global,0
BENIH01,QTERO19,Global,0
MUTUP01,ATERO05,Global,0
BENIH01,ATERO04,Global,0
BENIH01,QTERO05,Global,0
LAKAB01,ATRIC01,Global,0
AGRIC01,QTHRO01,Global,0
AGRIC01,ATHRO02,Global,0
AGRIC01,QTHRO02,Global,10
AGRIC01,ATHRO01,Global,0
AGRIC01,QTHRO03,Global,1287
AGRIC01,ATHRO03,Global,0
AGRIC01,QTHRO04,Global,1438
AGRIC01,ATHRO04,Global,0
BINAG01,QTIGO01,Global,0
BINAG01,ATIGO01,Global,0
DELIS01,ATIEZ02,Global,0
DELIS01,QTIEZ01,Global,0
DELIS01,QTIEZ02,Global,0
DELIS01,ATIEZ03,Global,0
DELIS01,ATIEZ01,Global,0
DELIS01,QTIEZ03,Global,0
SINAR01,QTIMT01,Global,0
SINAR01,QTIMT03,Global,0
SINAR01,CTIMT01,Global,0
SINAR01,QTIMT02,Global,0
SINAR01,ATIMB01,Global,0
SYNGE02,QTIMU01,Global,0
BENIH01,QTIMU23,Global,0
BENIH01,ATIMU23,Global,0
AGRIM01,ATIMU26,Global,0
AGRIM01,QTIMU09,Global,0
RAJAP01,ATIMU12,Global,0
RAJAP01,QTIMU19,Global,0
BISII01,ATIMU08,Global,0
BISII01,QTIMU10,Global,0
BISII01,ATIMU09,Global,0
BISII01,QTIMU13,Global,0
BISII01,QTIMU28,Global,0
BISII01,ATIMU11,Global,0
BISII01,QTIMU07,Global,0
BISII01,QTIMU08,Global,0
BISII01,ATIMU16,Global,0
BISII01,QTIMU17,Global,0
BISII01,QTIMU20,Global,0
BISII01,ATIMU29,Global,0
SEKAW01,ATIMU25,Global,0
SEKAW01,QTIMU25,Global,0
BENIH01,ATIMU18,Global,0
BENIH01,QTIMU14,Global,0
BENIH01,ATIMU13,Global,0
SUMMA01,ATIMU01,Global,0
BENIH01,QTIMU02,Global,0
BENIH01,ATIMU19,Global,0
ADVAN02,QTIMU32,Global,0
BENIH01,ATIMU02,Global,0
BISII01,QTIMU12,Global,0
BISII01,QTIMU11,Global,80
BISII01,ATIMU20,Global,0
BISII01,QTIMU18,Global,0
BENIH01,QTIMU27,Global,0
BENIH01,QTIMU03,Global,0
RAJAP01,ATIMU14,Global,0
ORIEN01,ATIMU17,Global,0
ORIEN01,ATIMU07,Global,0
RAJAP01,ATIMU06,Global,0
BISII01,QTIMU24,Global,26
WAHAN01,ATIMU10,Global,0
BENIH01,ATIMU03,Global,0
BENIH01,QTIMU04,Global,0
BENIH01,ATIMU15,Global,0
BENIH01,QTIMU15,Global,0
BENIH01,QTIMU16,Global,0
BENIH01,ATIMU24,Global,0
BENIH01,ATIMU27,Global,0
BENIH01,QTIMU26,Global,0
SUMMA01,ATIMU04,Global,0
BENIH01,ATIMU30,Global,0
BENIH01,QTIMU29,Global,0
BENIH01,ATIMU28,Global,0
BENIH01,QTIMU31,Global,0
TANIM01,QTIMU05,Global,0
BISII01,QTIMU21,Global,0
BISII01,ATIMU22,Global,0
BISII01,QTIMU22,Global,0
BISII01,ATIMU21,Global,0
BENIH01,QTIMU30,Global,0
BENIH01,QTIMU06,Global,0
BENIH01,ATIMU05,Global,0
TANAM01,ATINK01,Global,0
TANAM01,QTINK01,Global,772
TANAM01,ATINK02,Global,0
NUFAR01,ATOBA01,Global,0
NUFAR01,QTOBA01,Global,0
NONAM01,ATOMA11,Global,0
HEXTA02,QTOMA01,Global,0
RAJAP01,ATOMA22,Global,0
TANIM01,ATOMA01,Global,0
TANIM01,ATOMA02,Global,0
BENIH01,QTOMA19,Global,0
BENIH01,ATOMA24,Global,0
BENIH01,ATOMA20,Global,0
BENIH01,QTOMA13,Global,0
BISII01,QTOMA29,Global,250
BISII01,QTOMA26,Global,0
BISII01,QTOMA25,Global,0
TANIM01,ATOMA18,Global,0
BENIH01,QTOMA17,Global,0
BENIH01,ATOMA29,Global,0
BENIH01,ATOMA16,Global,0
BENIH01,QTOMA12,Global,0
BISII01,ATOMA12,Global,0
BISII01,QTOMA07,Global,0
BISII01,QTOMA28,Global,0
BISII01,QTOMA15,Global,0
BENIH01,ATOMA21,Global,0
BENIH01,QTOMA18,Global,0
RAJAP01,ATOMA13,Global,0
BENIH01,ATOMA03,Global,0
BISII01,QTOMA08,Global,0
RAJAP01,ATOMA17,Global,0
BENIH01,ATOMA28,Global,0
BENIH01,QTOMA21,Global,0
BENIH01,QTOMA27,Global,0
BENIH01,QTOMA02,Global,0
BENIH01,ATOMA04,Global,0
RAJAP01,ATOMA09,Global,0
BISII01,ATOMA27,Global,0
BISII01,QTOMA24,Global,0
BENIH01,ATOMA05,Global,0
BENIH01,QTOMA03,Global,0
ADITY01,ATOMA06,Global,0
SYNGE02,QTOMA06,Global,0
EASTW01,QTOMA20,Global,0
AGRIM01,ATOMA25,Global,0
BENIH01,ATOMA23,Global,0
BENIH01,QTOMA16,Global,0
SYNGE02,ATOMA07,Global,0
SYNGE02,QTOMA04,Global,0
TANIM01,ATOMA19,Global,0
TANIM01,ATOMA10,Global,0
BENIH01,QTOMA11,Global,0
EASTW01,QTOMA22,Global,0
BENIH01,QTOMA23,Global,0
BENIH01,ATOMA30,Global,0
BENIH01,ATOMA26,Global,0
BISII01,ATOMA14,Global,0
BISII01,QTOMA09,Global,0
BISII01,QTOMA10,Global,0
BISII01,ATOMA15,Global,0
BENIH01,ATOMA08,Global,0
BENIH01,QTOMA05,Global,0
BENIH01,QTOMA14,Global,0
PETRO01,QTOMB02,Global,0
IMTAS01,QTOMB01,Global,10
ARTHA01,ATONI01,Global,0
ARTHA01,ATONI02,Global,0
ARTHA01,ATONI03,Global,0
JOHNN01,ATOPA01,Global,0
JOHNN01,QTOPA01,Global,0
ASIAN01,QTOPB02,Global,248
ASIAN01,ATOPB02,Global,0
ASIAN01,QTOPB01,Global,187
ASIAN01,ATOPB01,Global,0
NONAM01,ZZTOPI01,Global,7626
NONAM01,ZZTOPI02,Global,0
NONAM01,ZZTOPI12,Global,150
NONAM01,ZZTOPI13,Global,0
NONAM01,ZZTOPI14,Global,0
NONAM01,ZZTOPI03,Global,0
NONAM01,ZZTOPI04,Global,30
NONAM01,ZZTOPI05,Global,0
NONAM01,ZZTOPI16,Global,8
NONAM01,ZZTOPI06,Global,85
NONAM01,ZZTOPI18,Global,0
NONAM01,ZZTOPI07,Global,100
NONAM01,ZZTOPI11,Global,50
NONAM01,ZZTOPI08,Global,0
NONAM01,ZZTOPI15,Global,70
NONAM01,QTOPI02,Global,0
MITRA09,QTOPI04,Global,6
NONAM01,ZZTOPI09,Global,0
NONAM01,ZZTOPI10,Global,232
NONAM01,ZZTOPI17,Global,0
SINAR01,QTOPI01,Global,470
SINAR01,ATOPI01,Global,14
SINAR01,QTOPI03,Global,2270
SARIK02,CTOPJ04,Global,0
SARIK02,CTOPJ01,Global,0
SARIK02,QTOPJ01,Global,10726
SARIK02,QTOPJ03,Global,136
SARIK02,CTOPJ06,Global,0
SARIK02,CTOPJ03,Global,0
SARIK02,QTOPJ02,Global,352
SARIK02,CTOPJ05,Global,0
SARIK02,CTOPJ02,Global,0
SARIK02,QTOPN02,Global,0
SARIK02,QTOPN01,Global,0
SARIK02,CTOPN01,Global,0
DOWAG01,QTOPS03,Global,0
DOWAG01,QTOPS06,Global,0
DOWAG01,ATOPS05,Global,0
DOWAG01,QTOPS04,Global,0
TRISN01,ATOPS01,Global,0
TRISN01,ATOPS10,Global,0
TRISN01,ATOPS02,Global,0
TRISN01,QTOPS08,Global,1561
NONAM01,ATOPSI01,Global,0
TRISN01,ATOPS03,Global,0
TRISN01,ATOPS11,Global,0
TRISN01,ATOPS04,Global,0
TRISN01,QTOPS09,Global,10370
PETRO01,QTOPS10,Global,3585
PETRO01,QTOPS07,Global,7099
PETRO03,QTOPS05,Global,0
PETRO03,ATOPS08,Global,0
MITRA01,QTOPS01,Global,0
MITRA01,ATOPS07,Global,0
MITRA01,QTOPS02,Global,804
MITRA01,ATOPS06,Global,0
MITRA01,ATOPS09,Global,0
MITRA01,QTOPZ01,Global,0
MITRA01,QTOPZ02,Global,0
SINAR13,ATORI01,Global,23
DALZO01,ATORS01,Global,0
DALZO01,QTORS01,Global,0
DALZO01,QTORS03,Global,0
DALZO01,QTORS02,Global,0
AGROG01,ATOSB01,Global,0
MAJUM01,ATOSB03,Global,0
MAJUM01,QTOSB03,Global,0
MAJUM01,ATOSB02,Global,0
MAJUM01,QTOSB01,Global,0
MAJUM01,QTOSB02,Global,0
ALISH01,ATOXA01,Global,0
HEXTA01,QTRAN01,Global,0
DELTR01,ATREB01,Global,0
GOLDE01,ATREE01,Global,0
BINAN02,QTRIA01,Global,0
BINAN02,QTRIA02,Global,0
BINAN02,QTRIA03,Global,0
LAKAB01,ATRIC02,Global,8
TANIN01,QTRIC03,Global,0
EXCEL01,CTRIC01,Global,0
EXCEL01,QTRIC01,Global,0
EXCEL01,CTRIC02,Global,0
EXCEL01,QTRIC02,Global,0
CATUR01,QTRID01,Global,0
CATUR01,ATRID01,Global,0
SYNGE01,QTRIG01,Global,9940
SYNGE01,ATRIG02,Global,0
SYNGE01,QTRIG02,Global,13630
BHUMI01,ATRIG01,Global,0
BHUMI01,QTRIG03,Global,0
AGRON01,QTRIP01,Global,828
DHARM03,QTRIP04,Global,0
ASIAN01,QTRIP02,Global,1775
ASIAN01,QTRIP03,Global,0
TANIN01,QTRIS04,Global,180
TANIN01,QTRIS01,Global,200
TANIN01,ATRIS01,Global,0
TANIN01,QTRIS03,Global,0
TANIN01,ATRIS02,Global,0
TANIN01,QTRIS02,Global,0
BAYER01,ATRIV01,Global,0
BAYER01,QTRIV01,Global,0
BAYER01,ATRIV02,Global,0
BAYER01,QTRIV02,Global,0
SARIK02,QTUNT01,Global,0
SARIK02,QTUNT03,Global,1217
SARIK02,ATUNT01,Global,0
SARIK02,QTUNT05,Global,0
SARIK02,QTUNT02,Global,0
SARIK02,QTUNT04,Global,0
BERB01,CTURB02,Global,0
BERB01,CTURB01,Global,0
BERB01,CTURB04,Global,0
BERB01,CTURB03,Global,0
BERB01,CTURB05,Global,0
BERB01,CTURB07,Global,0
BERB01,CTURB06,Global,0
TANIN01,QTURE01,Global,0
MITRA09,ATUTU06,Global,1100
MITRA09,ATUTU09,Global,600
GOLDE01,ATUTU04,Global,9
STARM01,QTUTU01,Global,0
STARM01,ATUTU01,Global,104
STARM01,ATUTU02,Global,45
NONAM01,ATUTU05,Global,1
STARM01,ATUTU03,Global,9
MITRA09,ATUTU07,Global,2510
MITRA09,ATUTU08,Global,200
KERTO01,QUSPA01,Global,0
KERTO01,CUSPA01,Global,0
KERTO01,QUSPA02,Global,0
KERTO01,CUSPA02,Global,0
KERTO01,QUSPA03,Global,0
SAPRO03,QULTR01,Global,1050
NONAM01,ZZUMBU07,Global,10
NONAM01,ZZUMBU01,Global,0
NONAM01,ZZUMBU04,Global,0
NONAM01,QUMBU01,Global,0
NONAM01,ZZUMBU06,Global,0
MITRA09,QUMBU02,Global,0
NONAM01,ZZUMBU02,Global,0
MITRA09,QUMBU05,Global,0
NONAM01,ZZUMBU05,Global,0
MITRA09,QUMBU03,Global,0
NONAM01,ZZUMBU03,Global,0
MITRA01,QUNIB01,Global,1870
MITRA01,QUNIB02,Global,2640
NUSAP01,AUNIF01,Global,0
SINER01,QUNIG02,Global,190
SINER01,QUNIG01,Global,405
NONAM01,AUNIH01,Global,80
SINER01,QUNIH01,Global,11242
SINER01,QUNIH03,Global,1368
SINER01,AUNIH02,Global,0
SINER01,QUNIH02,Global,10046
CATUR01,AUNIL01,Global,0
CATUR01,QUNIL01,Global,0
CATUR01,AUNIL02,Global,0
CATUR01,AUNIQ01,Global,0
CATUR01,QUNIQ01,Global,0
CATUR01,QUNIQ02,Global,0
CATUR01,QUNIQ03,Global,0
MITRA01,QUNIR02,Global,3811
MITRA01,QUNIR03,Global,750
MITRA01,AUNIR01,Global,0
MITRA01,QUNIR01,Global,3340
SINER01,QUNIS03,Global,300
SINER01,QUNIS02,Global,1110
SINER01,AUNIS01,Global,9
SINER01,QUNIS01,Global,2574
TANAM01,AUPRI02,Global,0
TANAM01,QUPRI02,Global,440
TANAM01,QUPRI01,Global,2145
TANAM01,AUPRI01,Global,0
SINAR01,AURAN01,Global,0
SAPRO03,QUREC01,Global,0
CATUR01,AUTHA01,Global,0
CATUR01,AUTHA02,Global,0
SINAR01,AVPRO03,Global,0
SINAR01,AVPRO01,Global,0
SINAR01,AVPRO02,Global,0
NONAM01,XVACUM01,Global,0
SARAN08,QVALE01,Global,0
SARAN08,AVALE01,Global,0
TANIN01,QVALE03,Global,0
TANIN01,QVALE02,Global,0
CATUR01,AVALI03,Global,0
CATUR01,QVALI04,Global,0
CATUR01,QVALI03,Global,0
ARYST01,AVALI01,Global,0
ARYST01,QVALI01,Global,0
ARYST01,AVALI02,Global,0
ARYST01,QVALI02,Global,0
ALFAB01,AVALL01,Global,10
ALFAB01,QVALL01,Global,2055
ADVAN01,QVALO02,Global,20
ADVAN01,QVALO01,Global,200
LESTA01,AVAND01,Global,0
LESTA01,QVAND01,Global,0
LESTA01,AVAND02,Global,0
BAYER01,AVAYE01,Global,0
BAYER01,QVAYE01,Global,0
BAYER01,QVAYE02,Global,0
BAYER01,QVAYE03,Global,728
PETRO02,AVENO01,Global,0
NONAM01,AVENT01,Global,1
MAJUM01,AVENT02,Global,0
TANIN01,QVENT01,Global,0
TANIN01,QVENT02,Global,0
MAJUM01,QVERT01,Global,0
MAJUM01,QVERT03,Global,0
MAJUM01,QVERT02,Global,0
SARAN08,AVETO01,Global,0
SARIK02,CVIAR01,Global,0
SARIK02,QVIAR01,Global,391
SARIK02,AVIAR01,Global,0
SARIK02,QVIAR02,Global,2989
SARIK02,CVIAR02,Global,0
TANIN01,QVICT04,Global,997
TANIN01,QVICT03,Global,0
TANIN01,QVICT02,Global,0
TANIN01,AVICT02,Global,0
TANIN01,AVICT01,Global,0
TANIN01,QVICT01,Global,0
SYNGE01,AVIRT01,Global,0
SYNGE01,QVIRT01,Global,0
SYNGE01,AVIRT02,Global,1
SYNGE01,QVIRT02,Global,9586
SYNGE01,AVIRT03,Global,0
SYNGE01,QVIRT03,Global,0
MITRA09,AVISH01,Global,0
MITRA09,QVISH02,Global,73
MITRA09,AVISH02,Global,4
MITRA09,QVISH01,Global,2068
SARIK02,AVIST04,Global,36
SARIK02,AVIST01,Global,0
SARIK02,QVIST01,Global,671
SARIK02,AVIST02,Global,0
SARIK02,QVIST02,Global,450
SARIK02,AVIST03,Global,0
SARIK02,QVIST03,Global,1844
SYNGE01,AVOLI01,Global,0
SYNGE01,QVOLI01,Global,0
TANIN01,QVOLN01,Global,0
WIDJA01,AVOLT01,Global,5
NONAM01,ZZWAJA01,Global,0
SINAR01,QWALA02,Global,820
SINAR01,AWALA01,Global,0
SINAR01,QWALA01,Global,0
SINAR01,QWALA03,Global,1265
SINAR01,AWALA02,Global,0
TRIUS01,QWALL01,Global,0
BISII01,QWALU01,Global,0
GLOBA01,QWELC01,Global,0
ASIAN01,QWELL01,Global,0
MAJUM01,AWENA01,Global,0
MAJUM01,AWEND01,Global,0
MAJUM01,QWEND02,Global,1644
MAJUM01,AWEND04,Global,0
MAJUM01,AWEND05,Global,0
MAJUM01,QWEND01,Global,21957
MAJUM01,AWEND03,Global,440
MAJUM01,AWEND02,Global,0
LESTA01,AWETO01,Global,0
HEXTA01,QWETC01,Global,0
HEXTA01,AWETC01,Global,0
HEXTA01,QWETC02,Global,0
AGRIC01,QWIN01,Global,13940
AGRIC01,AWIN01,Global,0
ASIAN01,QWIND08,Global,0
ASIAN01,QWIND06,Global,8
ASIAN01,QWIND07,Global,72
TANIN01,QWIND01,Global,290
TANIN01,QWIND03,Global,100
TANIN01,AWIND01,Global,0
TANIN01,QWIND04,Global,0
TANIN01,QWIND02,Global,0
TANIN01,QWIND05,Global,800
TANIN01,AWIND02,Global,0
KRIST01,QWINF01,Global,0
KRIST01,QWINF03,Global,0
KRIST01,QWINF02,Global,0
PETRO01,AWOKO01,Global,0
NONAM01,ZZXBAN01,Global,10
GLOBA01,QXSIL01,Global,0
JAVAM01,QXZO01,Global,0
CATUR01,AXALE01,Global,0
BASFI01,AXEMC01,Global,0
BASFI01,QXEMC01,Global,0
KRIST01,QXYCO01,Global,0
KRIST01,QXYCO02,Global,235
KRIST01,QXYCO03,Global,40
PETRO02,AYASI01,Global,0
ARYST01,AYOKO01,Global,0
ARYST01,QYOKO01,Global,0
STARM01,AYOTO02,Global,0
STARM01,QYOTO01,Global,0
STARM01,AYOTO01,Global,103
MITRA25,QYOUS01,Global,750
MITRA25,QYOUS02,Global,285
NONAM01,ZZYUPI01,Global,0
WILMA01,QZACH01,Global,0
KERTO01,QZAKR01,Global,0
KERTO01,QZAKU01,Global,0
MESTI02,QZALA01,Global,0
MESTI02,AZALA01,Global,0
WILMA01,QZAMA01,Global,0
WILMA01,QZAMA03,Global,0
WILMA01,QZAMA02,Global,0
SAPRO03,QZAPA01,Global,0
SYUKU01,QZAPR01,Global,0
KERTO01,QZATA01,Global,0
KERTO01,AZATA01,Global,0
SAPRO03,QZNUR01,Global,46
DALZO01,QZPTP01,Global,0
DALZO01,QZPTP03,Global,0
DALZO01,QZPTP02,Global,0
SANLE01,QZACA01,Global,0
SANLE01,AZACA01,Global,0
BINAN01,QZAAL02,Global,0
BINAN01,QZAAL01,Global,0
KERTO01,QZEGR01,Global,0
ZENIT01,QZENC03,Global,558
ZENIT01,QZENC02,Global,1775
ZENIT01,QZENC01,Global,2721
ARTHA01,AZENI01,Global,0
ZENIT01,QZENP03,Global,326
ZENIT01,AZENP03,Global,0
ZENIT01,AZENP02,Global,1
ZENIT01,QZENP02,Global,93
ZENIT01,QZENP01,Global,963
ZENIT01,AZENP01,Global,2
ZENIT01,QZENP04,Global,1425
NONAM01,ZZZENT01,Global,40
JAVAM01,AZEPH01,Global,0
JAVAM01,QZEPH01,Global,0
LESTA01,QZINC01,Global,64614
LESTA01,AZINC01,Global,1144
SURYA02,AZINT01,Global,0
DUPON01,QZORV01,Global,0
BINAG01,AZYLE01,Global,0
